Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_32_241,VPWR,li1,117.0700,100.6400,1.799976
FILLER_32_238,VPWR,li1,115.6900,100.6400,1.799976
FILLER_32_230,VPWR,li1,112.0100,100.6400,1.799981
FILLER_32_227,VPWR,li1,110.6300,100.6400,1.799981
FILLER_32_224,VPWR,li1,109.2500,100.6400,1.799983
FILLER_32_218,VPWR,li1,106.0300,100.6400,1.799987
FILLER_32_215,VPWR,li1,105.1100,100.6400,1.799987
FILLER_32_212,VPWR,li1,103.7300,100.6400,1.799989
FILLER_32_209,VPWR,li1,102.3500,100.6400,1.799989
FILLER_32_206,VPWR,li1,100.9700,100.6400,1.799991
FILLER_32_203,VPWR,li1,99.5900,100.6400,1.799989
FILLER_32_200,VPWR,li1,98.2100,100.6400,1.799989
FILLER_32_197,VPWR,li1,96.8300,100.6400,1.799987
FILLER_32_194,VPWR,li1,95.2200,100.6400,1.799986
FILLER_32_191,VPWR,li1,94.0700,100.6400,1.799986
FILLER_32_182,VPWR,li1,89.4700,100.6400,1.799984
FILLER_32_164,VPWR,li1,81.1900,100.6400,1.799984
FILLER_32_161,VPWR,li1,80.2700,100.6400,1.799984
FILLER_32_158,VPWR,li1,78.8900,100.6400,1.799984
FILLER_32_155,VPWR,li1,77.5100,100.6400,1.799984
FILLER_32_137,VPWR,li1,69.2300,100.6400,1.799984
FILLER_32_119,VPWR,li1,60.4900,100.6400,1.799984
FILLER_32_116,VPWR,li1,59.5700,100.6400,1.799984
FILLER_32_113,VPWR,li1,58.1900,100.6400,1.799984
FILLER_32_110,VPWR,li1,56.8100,100.6400,1.799984
FILLER_32_92,VPWR,li1,48.3000,100.6400,1.799983
FILLER_32_89,VPWR,li1,47.1500,100.6400,1.799983
FILLER_32_85,VPWR,li1,44.8500,100.6400,1.799983
FILLER_32_81,VPWR,li1,43.4700,100.6400,1.799983
FILLER_32_78,VPWR,li1,42.0900,100.6400,1.799983
FILLER_32_75,VPWR,li1,40.7100,100.6400,1.799983
FILLER_32_72,VPWR,li1,39.3300,100.6400,1.799983
FILLER_32_43,VPWR,li1,25.5300,100.6400,1.799984
FILLER_32_40,VPWR,li1,24.6100,100.6400,1.799984
FILLER_32_29,VPWR,li1,19.5500,100.6400,1.799988
FILLER_32_6,VPWR,li1,8.5100,100.6400,1.799995
FILLER_32_3,VPWR,li1,7.5900,100.6400,1.799995
FILLER_31_319,VPWR,li1,152.4900,95.2000,1.799987
FILLER_31_290,VPWR,li1,139.6100,95.2000,1.799988
FILLER_31_287,VPWR,li1,138.2300,95.2000,1.799988
FILLER_31_284,VPWR,li1,136.8500,95.2000,1.799988
FILLER_31_281,VPWR,li1,135.4700,95.2000,1.799988
FILLER_31_279,VPWR,li1,134.0900,95.2000,1.799988
FILLER_31_276,VPWR,li1,133.1700,95.2000,1.799988
FILLER_31_273,VPWR,li1,131.7900,95.2000,1.799988
FILLER_31_249,VPWR,li1,120.7500,95.2000,1.799990
FILLER_31_243,VPWR,li1,117.9900,95.2000,1.799991
FILLER_31_235,VPWR,li1,113.8500,95.2000,1.799992
FILLER_31_225,VPWR,li1,109.7100,95.2000,1.799993
FILLER_31_221,VPWR,li1,107.8700,95.2000,1.799993
FILLER_31_211,VPWR,li1,103.0400,95.2000,1.799995
FILLER_31_165,VPWR,li1,82.1100,95.2000,1.799987
FILLER_31_116,VPWR,li1,59.3400,95.2000,1.799985
FILLER_31_113,VPWR,li1,58.1900,95.2000,1.799985
FILLER_31_101,VPWR,li1,52.6700,95.2000,1.799985
FILLER_31_85,VPWR,li1,44.8500,95.2000,1.799987
FILLER_31_82,VPWR,li1,43.9300,95.2000,1.799988
FILLER_31_79,VPWR,li1,42.5500,95.2000,1.799988
FILLER_31_76,VPWR,li1,41.1700,95.2000,1.799988
FILLER_31_73,VPWR,li1,39.7900,95.2000,1.799988
FILLER_31_57,VPWR,li1,32.2000,95.2000,1.799990
FILLER_31_37,VPWR,li1,22.7700,95.2000,1.799993
FILLER_31_34,VPWR,li1,21.8500,95.2000,1.799993
FILLER_31_6,VPWR,li1,8.7400,95.2000,1.799997
FILLER_31_3,VPWR,li1,7.5900,95.2000,1.799997
FILLER_30_318,VPWR,li1,152.2600,95.2000,1.799987
FILLER_30_315,VPWR,li1,151.1100,95.2000,1.799987
FILLER_30_312,VPWR,li1,149.7300,95.2000,1.799987
FILLER_30_309,VPWR,li1,148.3500,95.2000,1.799987
FILLER_30_305,VPWR,li1,146.5100,95.2000,1.799987
FILLER_30_302,VPWR,li1,145.1300,95.2000,1.799987
FILLER_30_299,VPWR,li1,143.7500,95.2000,1.799987
FILLER_30_296,VPWR,li1,142.3700,95.2000,1.799987
FILLER_30_286,VPWR,li1,137.7700,95.2000,1.799988
FILLER_30_283,VPWR,li1,136.3900,95.2000,1.799988
FILLER_30_280,VPWR,li1,135.0100,95.2000,1.799988
FILLER_30_277,VPWR,li1,133.6300,95.2000,1.799988
FILLER_30_274,VPWR,li1,132.2500,95.2000,1.799988
FILLER_30_265,VPWR,li1,127.6500,95.2000,1.799989
FILLER_30_256,VPWR,li1,123.5100,95.2000,1.799990
FILLER_30_253,VPWR,li1,122.5900,95.2000,1.799990
FILLER_30_242,VPWR,li1,117.0700,95.2000,1.799992
FILLER_30_224,VPWR,li1,109.2500,95.2000,1.799993
FILLER_30_200,VPWR,li1,97.7500,95.2000,1.799994
FILLER_30_197,VPWR,li1,96.8300,95.2000,1.799993
FILLER_30_187,VPWR,li1,91.7700,95.2000,1.799990
FILLER_30_149,VPWR,li1,74.7500,95.2000,1.799985
FILLER_30_116,VPWR,li1,59.5700,95.2000,1.799985
FILLER_30_94,VPWR,li1,48.9900,95.2000,1.799986
FILLER_30_91,VPWR,li1,48.0700,95.2000,1.799987
FILLER_30_88,VPWR,li1,46.6900,95.2000,1.799987
FILLER_30_85,VPWR,li1,45.3100,95.2000,1.799987
FILLER_30_65,VPWR,li1,36.1100,95.2000,1.799989
FILLER_30_41,VPWR,li1,25.0700,95.2000,1.799992
FILLER_30_38,VPWR,li1,23.6900,95.2000,1.799993
FILLER_30_35,VPWR,li1,22.3100,95.2000,1.799993
FILLER_30_32,VPWR,li1,20.9300,95.2000,1.799993
FILLER_30_29,VPWR,li1,19.5500,95.2000,1.799994
FILLER_30_15,VPWR,li1,12.6500,95.2000,1.799996
FILLER_30_12,VPWR,li1,11.7300,95.2000,1.799997
FILLER_30_9,VPWR,li1,10.3500,95.2000,1.799997
FILLER_30_6,VPWR,li1,8.9700,95.2000,1.799997
FILLER_30_3,VPWR,li1,7.5900,95.2000,1.799997
FILLER_29_318,VPWR,li1,152.2600,89.7600,1.799984
FILLER_29_315,VPWR,li1,151.1100,89.7600,1.799984
FILLER_29_312,VPWR,li1,149.7300,89.7600,1.799984
FILLER_29_309,VPWR,li1,148.3500,89.7600,1.799984
FILLER_29_279,VPWR,li1,134.0900,89.7600,1.799985
FILLER_29_276,VPWR,li1,133.1700,89.7600,1.799985
FILLER_29_273,VPWR,li1,131.7900,89.7600,1.799985
FILLER_29_246,VPWR,li1,119.3700,89.7600,1.799987
FILLER_29_222,VPWR,li1,108.1000,89.7600,1.799992
FILLER_29_215,VPWR,li1,104.8800,89.7600,1.799994
FILLER_29_182,VPWR,li1,89.9300,89.7600,1.799992
FILLER_29_119,VPWR,li1,60.9500,89.7600,1.799989
FILLER_29_116,VPWR,li1,59.5700,89.7600,1.799988
FILLER_29_113,VPWR,li1,58.1900,89.7600,1.799988
FILLER_29_88,VPWR,li1,46.6900,89.7600,1.799988
FILLER_29_57,VPWR,li1,32.4300,89.7600,1.799990
FILLER_29_55,VPWR,li1,31.0500,89.7600,1.799991
FILLER_29_52,VPWR,li1,30.1300,89.7600,1.799991
FILLER_29_49,VPWR,li1,28.7500,89.7600,1.799992
FILLER_29_46,VPWR,li1,27.3700,89.7600,1.799992
FILLER_29_43,VPWR,li1,25.9900,89.7600,1.799993
FILLER_29_40,VPWR,li1,24.6100,89.7600,1.799993
FILLER_29_37,VPWR,li1,23.2300,89.7600,1.799993
FILLER_29_26,VPWR,li1,17.7100,89.7600,1.799995
FILLER_29_9,VPWR,li1,10.1200,89.7600,1.799998
FILLER_29_6,VPWR,li1,8.9700,89.7600,1.799998
FILLER_29_3,VPWR,li1,7.5900,89.7600,1.799998
FILLER_28_317,VPWR,li1,152.0300,89.7600,1.799984
FILLER_28_305,VPWR,li1,146.5100,89.7600,1.799984
FILLER_28_292,VPWR,li1,140.0700,89.7600,1.799984
FILLER_28_283,VPWR,li1,136.1600,89.7600,1.799985
FILLER_28_280,VPWR,li1,135.0100,89.7600,1.799985
FILLER_28_277,VPWR,li1,133.6300,89.7600,1.799985
FILLER_28_274,VPWR,li1,132.2500,89.7600,1.799985
FILLER_28_271,VPWR,li1,130.8700,89.7600,1.799985
FILLER_28_268,VPWR,li1,129.4900,89.7600,1.799985
FILLER_28_253,VPWR,li1,122.1300,89.7600,1.799987
FILLER_28_221,VPWR,li1,107.6400,89.7600,1.799992
FILLER_28_218,VPWR,li1,106.4900,89.7600,1.799992
FILLER_28_215,VPWR,li1,105.1100,89.7600,1.799994
FILLER_28_212,VPWR,li1,103.7300,89.7600,1.799994
FILLER_28_200,VPWR,li1,98.2100,89.7600,1.799994
FILLER_28_197,VPWR,li1,96.8300,89.7600,1.799993
FILLER_28_173,VPWR,li1,85.5600,89.7600,1.799991
FILLER_28_170,VPWR,li1,84.4100,89.7600,1.799991
FILLER_28_156,VPWR,li1,77.9700,89.7600,1.799990
FILLER_28_137,VPWR,li1,69.2300,89.7600,1.799989
FILLER_28_134,VPWR,li1,67.8500,89.7600,1.799989
FILLER_28_131,VPWR,li1,66.4700,89.7600,1.799989
FILLER_28_128,VPWR,li1,65.0900,89.7600,1.799989
FILLER_28_125,VPWR,li1,63.7100,89.7600,1.799989
FILLER_28_122,VPWR,li1,62.3300,89.7600,1.799989
FILLER_28_119,VPWR,li1,60.9500,89.7600,1.799989
FILLER_28_116,VPWR,li1,59.5700,89.7600,1.799988
FILLER_28_113,VPWR,li1,58.1900,89.7600,1.799988
FILLER_28_94,VPWR,li1,49.2200,89.7600,1.799988
FILLER_28_91,VPWR,li1,48.0700,89.7600,1.799988
FILLER_28_88,VPWR,li1,46.6900,89.7600,1.799988
FILLER_28_85,VPWR,li1,45.3100,89.7600,1.799988
FILLER_28_55,VPWR,li1,31.5100,89.7600,1.799991
FILLER_28_52,VPWR,li1,30.1300,89.7600,1.799991
FILLER_28_49,VPWR,li1,28.7500,89.7600,1.799992
FILLER_28_46,VPWR,li1,27.3700,89.7600,1.799992
FILLER_28_43,VPWR,li1,25.9900,89.7600,1.799993
FILLER_28_40,VPWR,li1,24.6100,89.7600,1.799993
FILLER_28_37,VPWR,li1,23.2300,89.7600,1.799993
FILLER_28_34,VPWR,li1,21.8500,89.7600,1.799993
FILLER_28_26,VPWR,li1,17.9400,89.7600,1.799995
FILLER_28_3,VPWR,li1,7.3600,89.7600,1.799998
FILLER_27_318,VPWR,li1,152.2600,84.3200,1.799974
FILLER_27_315,VPWR,li1,151.1100,84.3200,1.799974
FILLER_27_287,VPWR,li1,137.7700,84.3200,1.799975
FILLER_27_284,VPWR,li1,136.8500,84.3200,1.799975
FILLER_27_281,VPWR,li1,135.4700,84.3200,1.799975
FILLER_27_278,VPWR,li1,133.8600,84.3200,1.799975
FILLER_27_275,VPWR,li1,132.7100,84.3200,1.799976
FILLER_27_272,VPWR,li1,131.3300,84.3200,1.799976
FILLER_27_269,VPWR,li1,129.9500,84.3200,1.799976
FILLER_27_266,VPWR,li1,128.5700,84.3200,1.799976
FILLER_27_263,VPWR,li1,127.1900,84.3200,1.799976
FILLER_27_240,VPWR,li1,116.3800,84.3200,1.799978
FILLER_27_237,VPWR,li1,115.2300,84.3200,1.799978
FILLER_27_234,VPWR,li1,113.8500,84.3200,1.799979
FILLER_27_231,VPWR,li1,112.4700,84.3200,1.799979
FILLER_27_228,VPWR,li1,111.0900,84.3200,1.799979
FILLER_27_225,VPWR,li1,109.7100,84.3200,1.799979
FILLER_27_221,VPWR,li1,107.8700,84.3200,1.799981
FILLER_27_218,VPWR,li1,106.4900,84.3200,1.799984
FILLER_27_215,VPWR,li1,105.1100,84.3200,1.799984
FILLER_27_212,VPWR,li1,103.7300,84.3200,1.799986
FILLER_27_209,VPWR,li1,102.3500,84.3200,1.799986
FILLER_27_202,VPWR,li1,98.9000,84.3200,1.799985
FILLER_27_199,VPWR,li1,97.7500,84.3200,1.799983
FILLER_27_196,VPWR,li1,96.3700,84.3200,1.799983
FILLER_27_189,VPWR,li1,92.9200,84.3200,1.799979
FILLER_27_186,VPWR,li1,91.7700,84.3200,1.799976
FILLER_27_183,VPWR,li1,90.3900,84.3200,1.799976
FILLER_27_172,VPWR,li1,85.3300,84.3200,1.799969
FILLER_27_169,VPWR,li1,83.9500,84.3200,1.799969
FILLER_27_165,VPWR,li1,82.1100,84.3200,1.799970
FILLER_27_162,VPWR,li1,80.7300,84.3200,1.799970
FILLER_27_159,VPWR,li1,79.3500,84.3200,1.799971
FILLER_27_156,VPWR,li1,77.9700,84.3200,1.799971
FILLER_27_153,VPWR,li1,76.5900,84.3200,1.799972
FILLER_27_150,VPWR,li1,75.2100,84.3200,1.799973
FILLER_27_147,VPWR,li1,73.8300,84.3200,1.799973
FILLER_27_138,VPWR,li1,69.2300,84.3200,1.799974
FILLER_27_135,VPWR,li1,68.3100,84.3200,1.799975
FILLER_27_132,VPWR,li1,66.9300,84.3200,1.799975
FILLER_27_129,VPWR,li1,65.5500,84.3200,1.799976
FILLER_27_126,VPWR,li1,64.1700,84.3200,1.799977
FILLER_27_123,VPWR,li1,62.7900,84.3200,1.799977
FILLER_27_113,VPWR,li1,58.1900,84.3200,1.799978
FILLER_27_111,VPWR,li1,56.8100,84.3200,1.799979
FILLER_27_108,VPWR,li1,55.8900,84.3200,1.799979
FILLER_27_105,VPWR,li1,54.5100,84.3200,1.799980
FILLER_27_102,VPWR,li1,53.1300,84.3200,1.799980
FILLER_27_94,VPWR,li1,49.4500,84.3200,1.799982
FILLER_27_91,VPWR,li1,48.0700,84.3200,1.799983
FILLER_27_88,VPWR,li1,46.6900,84.3200,1.799983
FILLER_27_85,VPWR,li1,45.3100,84.3200,1.799983
FILLER_27_66,VPWR,li1,36.5700,84.3200,1.799986
FILLER_27_63,VPWR,li1,35.1900,84.3200,1.799987
FILLER_27_60,VPWR,li1,33.8100,84.3200,1.799988
FILLER_27_57,VPWR,li1,32.4300,84.3200,1.799988
FILLER_27_54,VPWR,li1,30.8200,84.3200,1.799989
FILLER_27_51,VPWR,li1,29.6700,84.3200,1.799989
FILLER_27_48,VPWR,li1,28.2900,84.3200,1.799989
FILLER_27_45,VPWR,li1,26.9100,84.3200,1.799990
FILLER_27_42,VPWR,li1,25.5300,84.3200,1.799990
FILLER_27_39,VPWR,li1,24.1500,84.3200,1.799991
FILLER_27_36,VPWR,li1,22.7700,84.3200,1.799992
FILLER_27_9,VPWR,li1,9.8900,84.3200,1.799997
FILLER_27_6,VPWR,li1,8.9700,84.3200,1.799997
FILLER_27_3,VPWR,li1,7.5900,84.3200,1.799997
FILLER_26_317,VPWR,li1,152.0300,84.3200,1.799974
FILLER_26_306,VPWR,li1,146.7400,84.3200,1.799974
FILLER_26_283,VPWR,li1,135.9300,84.3200,1.799975
FILLER_26_280,VPWR,li1,135.0100,84.3200,1.799975
FILLER_26_277,VPWR,li1,133.6300,84.3200,1.799975
FILLER_26_274,VPWR,li1,132.2500,84.3200,1.799976
FILLER_26_271,VPWR,li1,130.8700,84.3200,1.799976
FILLER_26_268,VPWR,li1,129.4900,84.3200,1.799976
FILLER_26_265,VPWR,li1,128.1100,84.3200,1.799976
FILLER_26_262,VPWR,li1,126.7300,84.3200,1.799976
FILLER_26_259,VPWR,li1,125.3500,84.3200,1.799976
FILLER_26_256,VPWR,li1,123.9700,84.3200,1.799977
FILLER_26_253,VPWR,li1,122.5900,84.3200,1.799977
FILLER_26_249,VPWR,li1,120.7500,84.3200,1.799977
FILLER_26_246,VPWR,li1,119.3700,84.3200,1.799977
FILLER_26_243,VPWR,li1,117.9900,84.3200,1.799977
FILLER_26_240,VPWR,li1,116.6100,84.3200,1.799978
FILLER_26_237,VPWR,li1,115.2300,84.3200,1.799978
FILLER_26_209,VPWR,li1,101.8900,84.3200,1.799988
FILLER_26_206,VPWR,li1,100.9700,84.3200,1.799988
FILLER_26_203,VPWR,li1,99.5900,84.3200,1.799985
FILLER_26_200,VPWR,li1,98.2100,84.3200,1.799985
FILLER_26_197,VPWR,li1,96.8300,84.3200,1.799983
FILLER_26_193,VPWR,li1,94.9900,84.3200,1.799981
FILLER_26_190,VPWR,li1,93.6100,84.3200,1.799979
FILLER_26_187,VPWR,li1,92.2300,84.3200,1.799979
FILLER_26_184,VPWR,li1,90.8500,84.3200,1.799976
FILLER_26_181,VPWR,li1,89.4700,84.3200,1.799973
FILLER_26_158,VPWR,li1,78.8900,84.3200,1.799971
FILLER_26_155,VPWR,li1,77.5100,84.3200,1.799972
FILLER_26_152,VPWR,li1,76.1300,84.3200,1.799972
FILLER_26_149,VPWR,li1,74.7500,84.3200,1.799973
FILLER_26_130,VPWR,li1,66.0100,84.3200,1.799976
FILLER_26_116,VPWR,li1,59.5700,84.3200,1.799978
FILLER_26_106,VPWR,li1,54.7400,84.3200,1.799980
FILLER_26_103,VPWR,li1,53.5900,84.3200,1.799980
FILLER_26_100,VPWR,li1,52.2100,84.3200,1.799981
FILLER_26_97,VPWR,li1,50.8300,84.3200,1.799982
FILLER_26_94,VPWR,li1,49.4500,84.3200,1.799982
FILLER_26_91,VPWR,li1,48.0700,84.3200,1.799983
FILLER_26_88,VPWR,li1,46.6900,84.3200,1.799983
FILLER_26_85,VPWR,li1,45.3100,84.3200,1.799983
FILLER_26_68,VPWR,li1,37.0300,84.3200,1.799986
FILLER_26_65,VPWR,li1,36.1100,84.3200,1.799987
FILLER_26_62,VPWR,li1,34.7300,84.3200,1.799987
FILLER_26_59,VPWR,li1,33.3500,84.3200,1.799988
FILLER_26_56,VPWR,li1,31.9700,84.3200,1.799989
FILLER_26_53,VPWR,li1,30.5900,84.3200,1.799989
FILLER_26_38,VPWR,li1,23.4600,84.3200,1.799991
FILLER_26_29,VPWR,li1,19.0900,84.3200,1.799993
FILLER_26_26,VPWR,li1,17.9400,84.3200,1.799993
FILLER_26_18,VPWR,li1,14.0300,84.3200,1.799995
FILLER_26_15,VPWR,li1,13.1100,84.3200,1.799995
FILLER_26_12,VPWR,li1,11.7300,84.3200,1.799996
FILLER_26_9,VPWR,li1,10.3500,84.3200,1.799997
FILLER_26_6,VPWR,li1,8.9700,84.3200,1.799997
FILLER_26_3,VPWR,li1,7.5900,84.3200,1.799997
FILLER_25_318,VPWR,li1,152.2600,78.8800,1.799963
FILLER_25_287,VPWR,li1,138.0000,78.8800,1.799965
FILLER_25_246,VPWR,li1,118.9100,78.8800,1.799976
FILLER_25_243,VPWR,li1,117.9900,78.8800,1.799976
FILLER_25_240,VPWR,li1,116.6100,78.8800,1.799978
FILLER_25_237,VPWR,li1,115.2300,78.8800,1.799978
FILLER_25_234,VPWR,li1,113.8500,78.8800,1.799980
FILLER_25_231,VPWR,li1,112.4700,78.8800,1.799982
FILLER_25_228,VPWR,li1,111.0900,78.8800,1.799982
FILLER_25_225,VPWR,li1,109.7100,78.8800,1.799985
FILLER_25_222,VPWR,li1,108.1000,78.8800,1.799985
FILLER_25_205,VPWR,li1,100.5100,78.8800,1.799993
FILLER_25_202,VPWR,li1,99.1300,78.8800,1.799993
FILLER_25_199,VPWR,li1,97.7500,78.8800,1.799993
FILLER_25_178,VPWR,li1,87.6300,78.8800,1.799992
FILLER_25_167,VPWR,li1,82.5700,78.8800,1.799991
FILLER_25_164,VPWR,li1,81.6500,78.8800,1.799991
FILLER_25_161,VPWR,li1,80.2700,78.8800,1.799991
FILLER_25_158,VPWR,li1,78.8900,78.8800,1.799991
FILLER_25_155,VPWR,li1,77.5100,78.8800,1.799990
FILLER_25_152,VPWR,li1,76.1300,78.8800,1.799990
FILLER_25_149,VPWR,li1,74.7500,78.8800,1.799990
FILLER_25_146,VPWR,li1,73.3700,78.8800,1.799990
FILLER_25_138,VPWR,li1,69.4600,78.8800,1.799989
FILLER_25_116,VPWR,li1,59.1100,78.8800,1.799988
FILLER_25_113,VPWR,li1,58.1900,78.8800,1.799988
FILLER_25_97,VPWR,li1,50.3700,78.8800,1.799989
FILLER_25_94,VPWR,li1,49.4500,78.8800,1.799989
FILLER_25_69,VPWR,li1,37.4900,78.8800,1.799990
FILLER_25_66,VPWR,li1,36.5700,78.8800,1.799990
FILLER_25_63,VPWR,li1,35.1900,78.8800,1.799991
FILLER_25_60,VPWR,li1,33.8100,78.8800,1.799991
FILLER_25_57,VPWR,li1,32.4300,78.8800,1.799991
FILLER_25_55,VPWR,li1,31.0500,78.8800,1.799991
FILLER_25_31,VPWR,li1,20.0100,78.8800,1.799995
FILLER_25_28,VPWR,li1,19.0900,78.8800,1.799995
FILLER_25_21,VPWR,li1,15.6400,78.8800,1.799996
FILLER_25_18,VPWR,li1,14.4900,78.8800,1.799997
FILLER_25_15,VPWR,li1,13.1100,78.8800,1.799997
FILLER_25_12,VPWR,li1,11.7300,78.8800,1.799997
FILLER_25_9,VPWR,li1,10.3500,78.8800,1.799998
FILLER_25_6,VPWR,li1,8.9700,78.8800,1.799998
FILLER_25_3,VPWR,li1,7.5900,78.8800,1.799998
FILLER_24_318,VPWR,li1,152.2600,78.8800,1.799963
FILLER_24_315,VPWR,li1,151.1100,78.8800,1.799963
FILLER_24_312,VPWR,li1,149.7300,78.8800,1.799963
FILLER_24_309,VPWR,li1,148.3500,78.8800,1.799963
FILLER_24_286,VPWR,li1,137.3100,78.8800,1.799965
FILLER_24_275,VPWR,li1,132.7100,78.8800,1.799966
FILLER_24_253,VPWR,li1,122.3600,78.8800,1.799973
FILLER_24_250,VPWR,li1,120.9800,78.8800,1.799974
FILLER_24_247,VPWR,li1,119.8300,78.8800,1.799974
FILLER_24_238,VPWR,li1,115.4600,78.8800,1.799978
FILLER_24_235,VPWR,li1,114.3100,78.8800,1.799980
FILLER_24_232,VPWR,li1,112.9300,78.8800,1.799980
FILLER_24_229,VPWR,li1,111.5500,78.8800,1.799982
FILLER_24_197,VPWR,li1,96.8300,78.8800,1.799993
FILLER_24_193,VPWR,li1,94.9900,78.8800,1.799993
FILLER_24_190,VPWR,li1,93.6100,78.8800,1.799993
FILLER_24_187,VPWR,li1,92.2300,78.8800,1.799993
FILLER_24_168,VPWR,li1,83.2600,78.8800,1.799991
FILLER_24_165,VPWR,li1,82.1100,78.8800,1.799991
FILLER_24_162,VPWR,li1,80.7300,78.8800,1.799991
FILLER_24_159,VPWR,li1,79.3500,78.8800,1.799991
FILLER_24_156,VPWR,li1,77.9700,78.8800,1.799990
FILLER_24_153,VPWR,li1,76.5900,78.8800,1.799990
FILLER_24_150,VPWR,li1,75.2100,78.8800,1.799990
FILLER_24_147,VPWR,li1,73.8300,78.8800,1.799990
FILLER_24_144,VPWR,li1,72.4500,78.8800,1.799990
FILLER_24_141,VPWR,li1,71.0700,78.8800,1.799989
FILLER_24_138,VPWR,li1,69.4600,78.8800,1.799989
FILLER_24_135,VPWR,li1,68.3100,78.8800,1.799989
FILLER_24_116,VPWR,li1,59.1100,78.8800,1.799988
FILLER_24_93,VPWR,li1,48.7600,78.8800,1.799989
FILLER_24_61,VPWR,li1,34.0400,78.8800,1.799991
FILLER_24_29,VPWR,li1,19.5500,78.8800,1.799995
FILLER_24_26,VPWR,li1,17.9400,78.8800,1.799995
FILLER_24_23,VPWR,li1,16.7900,78.8800,1.799996
FILLER_24_20,VPWR,li1,15.4100,78.8800,1.799996
FILLER_24_12,VPWR,li1,11.7300,78.8800,1.799997
FILLER_24_9,VPWR,li1,10.3500,78.8800,1.799998
FILLER_24_6,VPWR,li1,8.9700,78.8800,1.799998
FILLER_24_3,VPWR,li1,7.5900,78.8800,1.799998
FILLER_23_317,VPWR,li1,152.0300,73.4400,1.799980
FILLER_23_314,VPWR,li1,150.6500,73.4400,1.799980
FILLER_23_311,VPWR,li1,149.2700,73.4400,1.799980
FILLER_23_308,VPWR,li1,147.8900,73.4400,1.799980
FILLER_23_305,VPWR,li1,146.5100,73.4400,1.799980
FILLER_23_302,VPWR,li1,145.1300,73.4400,1.799980
FILLER_23_268,VPWR,li1,129.2600,73.4400,1.799982
FILLER_23_244,VPWR,li1,118.4500,73.4400,1.799985
FILLER_23_241,VPWR,li1,117.0700,73.4400,1.799985
FILLER_23_221,VPWR,li1,107.8700,73.4400,1.799989
FILLER_23_190,VPWR,li1,93.6100,73.4400,1.799988
FILLER_23_166,VPWR,li1,82.3400,73.4400,1.799982
FILLER_23_163,VPWR,li1,81.1900,73.4400,1.799982
FILLER_23_160,VPWR,li1,79.8100,73.4400,1.799980
FILLER_23_157,VPWR,li1,78.4300,73.4400,1.799980
FILLER_23_154,VPWR,li1,77.0500,73.4400,1.799980
FILLER_23_151,VPWR,li1,75.6700,73.4400,1.799979
FILLER_23_148,VPWR,li1,74.2900,73.4400,1.799979
FILLER_23_145,VPWR,li1,72.9100,73.4400,1.799978
FILLER_23_130,VPWR,li1,65.7800,73.4400,1.799975
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799972
FILLER_23_108,VPWR,li1,55.8900,73.4400,1.799972
FILLER_23_105,VPWR,li1,54.5100,73.4400,1.799972
FILLER_23_60,VPWR,li1,33.8100,73.4400,1.799978
FILLER_23_57,VPWR,li1,32.4300,73.4400,1.799979
FILLER_23_32,VPWR,li1,20.9300,73.4400,1.799986
FILLER_23_9,VPWR,li1,10.1200,73.4400,1.799995
FILLER_23_6,VPWR,li1,8.9700,73.4400,1.799995
FILLER_23_3,VPWR,li1,7.5900,73.4400,1.799995
FILLER_22_318,VPWR,li1,152.2600,73.4400,1.799980
FILLER_22_315,VPWR,li1,151.1100,73.4400,1.799980
FILLER_22_312,VPWR,li1,149.7300,73.4400,1.799980
FILLER_22_309,VPWR,li1,148.3500,73.4400,1.799980
FILLER_22_307,VPWR,li1,146.9700,73.4400,1.799980
FILLER_22_304,VPWR,li1,146.0500,73.4400,1.799980
FILLER_22_301,VPWR,li1,144.6700,73.4400,1.799980
FILLER_22_298,VPWR,li1,143.2900,73.4400,1.799980
FILLER_22_264,VPWR,li1,127.1900,73.4400,1.799982
FILLER_22_261,VPWR,li1,126.2700,73.4400,1.799982
FILLER_22_243,VPWR,li1,117.5300,73.4400,1.799985
FILLER_22_240,VPWR,li1,116.6100,73.4400,1.799985
FILLER_22_218,VPWR,li1,106.0300,73.4400,1.799990
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.799989
FILLER_22_192,VPWR,li1,94.5300,73.4400,1.799988
FILLER_22_189,VPWR,li1,93.1500,73.4400,1.799988
FILLER_22_186,VPWR,li1,91.7700,73.4400,1.799986
FILLER_22_183,VPWR,li1,90.3900,73.4400,1.799986
FILLER_22_161,VPWR,li1,79.8100,73.4400,1.799980
FILLER_22_158,VPWR,li1,78.8900,73.4400,1.799980
FILLER_22_155,VPWR,li1,77.5100,73.4400,1.799980
FILLER_22_152,VPWR,li1,76.1300,73.4400,1.799980
FILLER_22_129,VPWR,li1,65.3200,73.4400,1.799975
FILLER_22_126,VPWR,li1,64.1700,73.4400,1.799975
FILLER_22_62,VPWR,li1,34.2700,73.4400,1.799978
FILLER_22_59,VPWR,li1,33.3500,73.4400,1.799978
FILLER_22_29,VPWR,li1,19.3200,73.4400,1.799988
FILLER_22_26,VPWR,li1,17.9400,73.4400,1.799988
FILLER_22_3,VPWR,li1,7.3600,73.4400,1.799995
